ShipAvg,customer_zip_code_prefix
"Very slow",63195
Slow,63220
Slow,63250
Slow,63270
"Very slow",63290
Slow,63300
"Very slow",63360
Slow,63400
"Very slow",63460
Slow,63470
"Very slow",63475
"Very slow",63490
Slow,63503
Slow,63515
"Very slow",63520
Slow,63527
Slow,63575
Slow,63595
"Very slow",63610
"Very slow",63630
"Very slow",63635
"Very slow",63640
"Very slow",63660
"Very slow",63680
"Very slow",63700
"Very slow",63740
"Very slow",63780
"Very slow",63800
"Very slow",63900
Slow,63903
"Very slow",63905
"Very slow",63907
"Very slow",64000
"Very slow",64001
"Very slow",64002
"Very slow",64004
"Very slow",64005
"Very slow",64006
Standard,64007
"Very slow",64009
"Very slow",64010
Slow,64012
"Very slow",64014
"Very slow",64016
"Very slow",64017
"Very slow",64018
Slow,64019
"Very slow",64020
Slow,64022
"Very slow",64028
"Very slow",64034
"Very slow",64037
"Very slow",64040
"Very slow",64045
"Very slow",64046
"Very slow",64047
"Very slow",64048
"Very slow",64049
"Very slow",64050
Slow,64051
"Very slow",64052
"Very slow",64053
"Very slow",64057
Slow,64058
"Very slow",64059
Standard,64060
Slow,64062
"Very slow",64063
"Very slow",64074
"Very slow",64077
"Very slow",64078
"Very slow",64079
"Very slow",64080
"Very slow",64084
"Very slow",64091
Slow,64110
"Very slow",64120
Slow,64150
"Very slow",64160
"Very slow",64180
Slow,64200
Slow,64202
"Very slow",64206
Slow,64208
Slow,64212
Slow,64217
"Very slow",64218
"Very slow",64220
Slow,64224
Slow,64230
"Very slow",64235
"Very slow",64240
"Very slow",64245
Slow,64255
Slow,64258
"Very slow",64260
"Very slow",64280
"Very slow",64290
Slow,64300
Slow,64320
Standard,64330
"Very slow",64340
Slow,64390
"Very slow",64400
Slow,64410
"Very slow",64460
"Very slow",64490
"Very slow",64500
"Very slow",64525
"Very slow",64530
Slow,64545
Slow,64570
Slow,64578
Slow,64600
Slow,64605
Slow,64607
Slow,64625
"Very slow",64630
"Very slow",64645
"Very slow",64690
Slow,64700
"Very slow",64740
"Very slow",64750
"Very slow",64760
"Very slow",64764
"Very slow",64770
Slow,64778
"Very slow",64803
Slow,64806
"Very slow",64808
"Very slow",64820
Slow,64835
Slow,64840
Slow,64845
"Very slow",64860
"Very slow",64870
Slow,64873
Slow,64880
"Very slow",64890
"Very slow",64900
"Very slow",64915
Slow,64923
"Very slow",64965
Slow,65010
"Very slow",65020
"Very slow",65032
"Very slow",65040
"Very slow",65041
"Very slow",65042
"Very slow",65043
"Very slow",65046
"Very slow",65048
"Very slow",65050
"Very slow",65051
"Very slow",65052
"Very slow",65053
"Very slow",65054
"Very slow",65058
Slow,65061
"Very slow",65062
"Very slow",65064
"Very slow",65066
"Very slow",65067
"Very slow",65068
"Very slow",65072
Slow,65073
"Very slow",65074
"Very slow",65076
"Very slow",65081
"Very slow",65082
"Very slow",65085
"Very slow",65090
Slow,65145
"Very slow",65150
"Very slow",65170
"Very slow",65180
"Very slow",65200
"Very slow",65208
Slow,65210
"Very slow",65220
"Very slow",65230
Slow,65245
Slow,65248
"Very slow",65250
"Very slow",65255
"Very slow",65260
"Very slow",65265
"Very slow",65270
Slow,65272
"Very slow",65274
Slow,65279
"Very slow",65289
"Very slow",65293
"Very slow",65295
"Very slow",65304
"Very slow",65306
Slow,65320
Slow,65360
"Very slow",65368
"Very slow",65370
"Very slow",65380
"Very slow",65390
"Very slow",65393
"Very slow",65395
Slow,65398
Slow,65413
"Very slow",65415
"Very slow",65430
"Very slow",65465
"Very slow",65480
"Very slow",65485
"Very slow",65495
Slow,65500
"Very slow",65510
"Very slow",65515
Slow,65550
"Very slow",65580
"Very slow",65590
"Very slow",65602
Slow,65603
"Very slow",65604
Slow,65605
"Very slow",65620
Slow,65636
"Very slow",65640
"Very slow",65645
"Very slow",65680
"Very slow",65700
"Very slow",65706
"Very slow",65707
"Very slow",65709
"Very slow",65725
"Very slow",65765
"Very slow",65780
"Very slow",65790
"Very slow",65860
"Very slow",65870
"Very slow",65895
"Very slow",65900
"Very slow",65911
"Very slow",65916
"Very slow",65920
Slow,65922
Slow,65925
"Very slow",65930
Slow,65935
"Very slow",65940
"Very slow",65950
"Very slow",65975
Slow,66010
"Very slow",66015
"Very slow",66017
"Very slow",66023
"Very slow",66025
"Very slow",66033
"Very slow",66040
"Very slow",66050
"Very slow",66053
"Very slow",66055
"Very slow",66063
"Very slow",66065
"Very slow",66070
"Very slow",66077
"Very slow",66080
"Very slow",66085
"Very slow",66093
"Very slow",66095
"Very slow",66113
"Very slow",66120
"Very slow",66123
"Very slow",66623
"Very slow",66645
"Very slow",66650
"Very slow",66670
"Very slow",66811
"Very slow",66822
"Very slow",66823
"Very slow",66831
"Very slow",66833
"Very slow",67010
"Very slow",67020
"Very slow",67030
Slow,67105
"Very slow",67110
"Very slow",67115
"Very slow",67120
"Very slow",67140
"Very slow",68455
"Very slow",68456
"Very slow",68458
"Very slow",68459
"Very slow",68464
"Very slow",68473
"Very slow",68500
"Very slow",68505
"Very slow",68509
"Very slow",68511
"Very slow",68514
"Very slow",68516
"Very slow",68520
"Very slow",68525
"Very slow",68551
"Very slow",68552
"Very slow",68560
Slow,68575
"Very slow",68580
Slow,68585
"Very slow",68600
Slow,68610
"Very slow",68618
"Very slow",68620
"Very slow",68626
"Very slow",68627
"Very slow",68633
"Very slow",68637
"Very slow",68639
Slow,68658
"Very slow",68682
"Very slow",68700
"Very slow",68725
"Very slow",68730
"Very slow",68741
"Very slow",68742
"Very slow",68743
"Very slow",68745
"Very slow",68750
"Very slow",68780
"Very slow",68790
Slow,68792
"Very slow",68815
"Very slow",68820
"Very slow",68902
"Very slow",68905
"Very slow",68907
"Very slow",68926
Slow,68928
"Very slow",69005
"Very slow",69020
"Very slow",69030
"Very slow",69035
Standard,69036
"Very slow",69037
"Very slow",69047
"Very slow",69050
"Very slow",69060
"Very slow",69070
"Very slow",69078
"Very slow",69098
"Very slow",69099
"Very slow",69303
"Very slow",69305
"Very slow",69309
"Very slow",69380
"Very slow",69800
"Very slow",69901
Slow,69905
"Very slow",69906
Slow,69908
"Very slow",69909
"Very slow",69917
"Very slow",69918
"Very slow",69919
Slow,69925
Slow,69934
Slow,69950
Slow,70040
"Very slow",70043
"Very slow",70057
"Very slow",70067
Slow,70070
Slow,70077
Slow,70160
"Very slow",70200
Slow,70210
"Very slow",70232
Slow,70233
"Very slow",70234
"Very slow",70235
Slow,70236
Slow,70238
Slow,70239
Slow,70252
Slow,70254
Slow,70256
Slow,70257
Slow,70258
Slow,70272
Slow,70273
"Very slow",70274
Slow,70275
"Very slow",70276
Standard,70277
Slow,70278
Slow,70292
"Very slow",70293
Slow,70294
Slow,70295
Slow,70297
Slow,70298
Priority,70299
"Very slow",70316
Slow,70330
"Very slow",70331
Slow,70333
Slow,70336
Slow,70337
Slow,70340
Slow,70342
Slow,70344
Standard,70345
Slow,70350
Slow,70351
Standard,70352
Slow,70353
Slow,70355
Standard,70360
Slow,70361
Slow,70363
Standard,70364
Standard,70373
Standard,70374
"Very slow",70375
Slow,70380
"Very slow",70382
Slow,70383
Slow,70384
Slow,70385
Slow,70386
Standard,70387
Slow,70390
Standard,70402
Standard,70422
Slow,70630
Slow,70632
Slow,70634
Slow,70636
"Very slow",70640
"Very slow",70648
"Very slow",70650
Slow,70655
Slow,70658
Slow,70660
Slow,70670
Slow,70673
Slow,70675
Slow,70680
Slow,70686
Slow,70687
Slow,70701
Slow,70702
Slow,70711
Slow,70712
Standard,70716
Slow,70719
Standard,70722
Slow,70730
Slow,70732
Slow,70734
Slow,70735
Slow,70736
Slow,70737
Slow,70740
Slow,70741
Standard,70742
Slow,70743
"Very slow",70744
"Very slow",70745
Slow,70746
Slow,70747
"Very slow",70750
"Very slow",70752
Standard,70753
"Very slow",70754
Slow,70755
Slow,70756
Slow,70757
"Very slow",70760
"Very slow",70762
Slow,70763
Slow,70764
Standard,70765
Slow,70766
Slow,70767
Slow,70770
Standard,70772
Slow,70773
"Very slow",70774
"Very slow",70775
Slow,70790
Slow,70800
Slow,70801
Slow,70804
Standard,70830
Slow,70833
"Very slow",70834
Slow,70842
Slow,70843
Slow,70844
Standard,70846
Slow,70847
Slow,70854
Slow,70855
Slow,70856
"Very slow",70857
"Very slow",70862
"Very slow",70863
"Very slow",70864
Slow,70865
"Very slow",70867
Slow,70873
Slow,70874
Slow,70875
Standard,70876
Slow,70878
Standard,70908
Slow,71009
Slow,71010
Slow,71015
"Very slow",71020
"Very slow",71050
Slow,71060
Slow,71065
Slow,71070
Slow,71100
"Very slow",71200
Slow,71205
Standard,71208
Slow,71215
Slow,71218
Slow,71225
"Very slow",71250
"Very slow",71261
"Very slow",71503
Slow,71505
Slow,71510
Slow,71515
Slow,71520
Slow,71530
Standard,71535
Standard,71539
"Very slow",71540
"Very slow",71551
"Very slow",71570
Slow,71571
Slow,71572
"Very slow",71573
Slow,71574
"Very slow",71590
"Very slow",71591
Slow,71593
Slow,71596
Slow,71605
Slow,71610
Slow,71615
"Very slow",71625
"Very slow",71630
Slow,71635
Slow,71645
"Very slow",71650
Slow,71655
Slow,71660
Slow,71665
Slow,71670
Slow,71675
Slow,71676
Slow,71680
Slow,71691
Slow,71692
Slow,71693
"Very slow",71694
"Very slow",71697
Slow,71698
Slow,71699
Slow,71705
"Very slow",71715
Slow,71720
Slow,71725
Slow,71727
"Very slow",71731
Slow,71735
Standard,71740
Slow,71741
"Very slow",71745
"Very slow",71746
Slow,71805
"Very slow",71810
Slow,71820
Slow,71825
"Very slow",71880
Slow,71881
"Very slow",71882
Slow,71884
Slow,71900
Slow,71901
"Very slow",71906
Slow,71907
Slow,71908
Slow,71909
Slow,71910
Slow,71915
"Very slow",71916
"Very slow",71917
Slow,71918
Slow,71919
Slow,71920
"Very slow",71925
"Very slow",71926
Slow,71927
Slow,71928
Slow,71929
Slow,71930
Slow,71931
Slow,71936
"Very slow",71937
Slow,71938
Slow,71939
Slow,71940
Slow,71950
Slow,71953
Slow,71963
"Very slow",71967
Slow,71968
Slow,71969
Slow,71971
Slow,71976
"Very slow",71978
Slow,71980
"Very slow",71990
Slow,71993
"Very slow",71995
Standard,71996
Standard,72001
Slow,72002
"Very slow",72003
Slow,72005
Slow,72006
Slow,72007
Slow,72010
Slow,72015
"Very slow",72016
Slow,72017
Slow,72023
Slow,72025
Slow,72110
Slow,72115
"Very slow",72120
"Very slow",72125
Slow,72130
Slow,72135
Slow,72140
Slow,72145
Slow,72146
"Very slow",72150
Slow,72151
Slow,72152
"Very slow",72155
Slow,72156
Slow,72162
"Very slow",72210
Slow,72215
Slow,72220
"Very slow",72225
"Very slow",72231
Slow,72235
"Very slow",72236
Slow,72237
"Very slow",72238
"Very slow",72240
Slow,72241
Slow,72242
Slow,72250
Slow,72251
Slow,72255
Slow,72260
Slow,72261
Standard,72268
Slow,72270
"Very slow",72275
Slow,72280
"Very slow",72300
Slow,72301
"Very slow",72302
Slow,72304
Standard,72305
"Very slow",72306
Slow,72308
Slow,72310
"Very slow",72311
Slow,72312
Slow,72314
Slow,72315
Slow,72316
Slow,72317
Slow,72318
Slow,72319
"Very slow",72320
Standard,72321
Slow,72322
Slow,72323
"Very slow",72325
Slow,72329
Slow,72331
"Very slow",72333
Slow,72338
"Very slow",72341
"Very slow",72405
"Very slow",72410
Slow,72415
Slow,72420
Slow,72425
Slow,72427
"Very slow",72430
Slow,72440
Slow,72445
Slow,72450
Standard,72455
"Very slow",72460
Slow,72465
"Very slow",72500
"Very slow",72501
Slow,72502
Slow,72503
"Very slow",72504
"Very slow",72506
"Very slow",72507
Slow,72509
Slow,72510
"Very slow",72535
Slow,72536
Slow,72542
Slow,72543
"Very slow",72545
"Very slow",72547
Slow,72548
Standard,72549
"Very slow",72583
Slow,72587
Standard,72592
Slow,72593
"Very slow",72595
Slow,72596
Slow,72600
Slow,72601
"Very slow",72602
Slow,72603
Slow,72610
"Very slow",72620
"Very slow",72621
"Very slow",72622
Slow,72630
Slow,72631
Slow,72640
Slow,72641
"Very slow",72650
Slow,72660
Slow,72669
Standard,72705
"Very slow",72710
Slow,72720
Slow,72725
Slow,72726
Slow,72737
Slow,72745
Slow,72755
Slow,72760
Slow,72800
Slow,72803
"Very slow",72804
Slow,72805
"Very slow",72810
"Very slow",72811
"Very slow",72812
"Very slow",72813
Standard,72814
Slow,72820
Slow,72821
Slow,72830
Slow,72836
Slow,72850
"Very slow",72853
"Very slow",72855
"Very slow",72860
"Very slow",72862
"Very slow",72863
"Very slow",72867
"Very slow",72870
"Very slow",72871
Slow,72872
"Very slow",72875
Slow,72876
Slow,72878
"Very slow",72880
Priority,72885
Standard,72887
Slow,72899
"Very slow",72900
"Very slow",72904
"Very slow",72910
Slow,72911
Slow,72912
Slow,72914
"Very slow",72915
Standard,72916
Slow,72920
Slow,72925
Slow,72927
Slow,72930
Slow,72960
Standard,72975
"Very slow",72980
Slow,73005
Slow,73006
Slow,73010
Slow,73015
Slow,73020
"Very slow",73025
"Very slow",73030
Slow,73035
Slow,73040
Slow,73041
Slow,73050
Slow,73062
"Very slow",73080
Slow,73082
"Very slow",73083
Standard,73088
Slow,73090
"Very slow",73091
Slow,73092
Slow,73093
Slow,73105
Slow,73150
"Very slow",73250
"Very slow",73251
Slow,73252
Slow,73255
Slow,73270
Slow,73272
Standard,73310
Standard,73320
"Very slow",73330
Slow,73340
Slow,73350
Slow,73355
Slow,73358
Slow,73360
Slow,73368
Slow,73369
Slow,73370
Slow,73391
"Very slow",73401
Slow,73402
"Very slow",73700
Slow,73730
Slow,73751
"Very slow",73752
"Very slow",73753
Slow,73754
Slow,73755
"Very slow",73770
"Very slow",73780
"Very slow",73790
"Very slow",73795
Slow,73801
Slow,73802
"Very slow",73803
"Very slow",73804
"Very slow",73805
Slow,73807
Slow,73808
"Very slow",73820
"Very slow",73840
"Very slow",73850
"Very slow",73865
"Very slow",73870
Slow,73890
"Very slow",73900
Slow,73920
Slow,73930
"Very slow",73950
Slow,73970
Slow,73980
Slow,74003
Slow,74013
Slow,74015
Slow,74020
Slow,74023
Slow,74030
Slow,74053
Slow,74055
"Very slow",74063
"Very slow",74070
Slow,74075
Standard,74080
Slow,74083
"Very slow",74085
Slow,74093
Slow,74110
Slow,74115
Slow,74120
"Very slow",74125
Slow,74140
"Very slow",74150
Slow,74160
"Very slow",74170
"Very slow",74180
"Very slow",74210
Slow,74215
"Very slow",74223
"Very slow",74230
"Very slow",74250
"Very slow",74255
Slow,74265
"Very slow",74270
"Very slow",74275
"Very slow",74280
Standard,74303
Slow,74305
Slow,74310
"Very slow",74315
Slow,74325
"Very slow",74330
Slow,74340
"Very slow",74343
"Very slow",74351
"Very slow",74353
Slow,74356
"Very slow",74357
Slow,74360
"Very slow",74363
Slow,74365
Slow,74366
Slow,74367
"Very slow",74369
"Very slow",74370
Slow,74371
Slow,74373
"Very slow",74375
"Very slow",74390
"Very slow",74392
Slow,74393
"Very slow",74413
"Very slow",74415
"Very slow",74423
Slow,74425
Slow,74433
"Very slow",74435
Slow,74440
Slow,74450
"Very slow",74453
Slow,74455
"Very slow",74460
Slow,74470
Slow,74473
Slow,74474
Standard,74476
"Very slow",74477
"Very slow",74480
"Very slow",74483
"Very slow",74484
Slow,74485
Standard,74486
"Very slow",74493
Slow,74495
"Very slow",74503
"Very slow",74510
Slow,74533
Slow,74543
"Very slow",74550
Slow,74555
"Very slow",74560
"Very slow",74563
"Very slow",74565
"Very slow",74573
"Very slow",74580
Slow,74583
"Very slow",74590
Slow,74595
Slow,74603
Slow,74605
Slow,74610
Slow,74611
"Very slow",74620
"Very slow",74630
Slow,74633
Slow,74640
"Very slow",74645
"Very slow",74650
Slow,74655
"Very slow",74660
"Very slow",74663
"Very slow",74665
"Very slow",74670
Slow,74672
"Very slow",74673
"Very slow",74675
Slow,74683
"Very slow",74684
"Very slow",74685
Slow,74686
Slow,74690
Slow,74705
"Very slow",74710
Slow,74720
"Very slow",74730
"Very slow",74769
Slow,74770
Slow,74775
"Very slow",74780
Slow,74785
Slow,74786
Slow,74805
"Very slow",74810
"Very slow",74815
"Very slow",74820
Slow,74823
Slow,74825
Slow,74830
"Very slow",74835
"Very slow",74840
"Very slow",74843
Slow,74845
Slow,74853
Slow,74860
Slow,74870
Slow,74884
Slow,74885
Slow,74886
Slow,74890
"Very slow",74905
Slow,74911
"Very slow",74912
Slow,74913
Slow,74914
"Very slow",74915
Standard,74916
"Very slow",74917
"Very slow",74919
"Very slow",74920
"Very slow",74921
Slow,74922
"Very slow",74930
Slow,74932
Slow,74933
Slow,74934
Slow,74935
"Very slow",74936
Slow,74937
Slow,74943
Slow,74944
Slow,74946
"Very slow",74950
Slow,74954
"Very slow",74957
"Very slow",74959
Slow,74960
Slow,74970
Slow,74973
Slow,74975
"Very slow",74982
Slow,74984
"Very slow",74986
Standard,74987
Standard,74988
Standard,75020
"Very slow",75023
"Very slow",75024
Slow,75043
Slow,75044
"Very slow",75054
"Very slow",75060
"Very slow",75063
"Very slow",75064
"Very slow",75065
"Very slow",75070
Slow,75071
Slow,75072
"Very slow",75074
Slow,75075
"Very slow",75080
"Very slow",75083
Slow,75093
"Very slow",75094
Slow,75095
"Very slow",75096
"Very slow",75106
"Very slow",75110
"Very slow",75113
"Very slow",75114
"Very slow",75115
"Very slow",75120
"Very slow",75123
"Very slow",75125
"Very slow",75126
"Very slow",75130
"Very slow",75131
"Very slow",75132
"Very slow",75133
Slow,75134
Slow,75135
"Very slow",75136
Slow,75143
"Very slow",75144
Slow,75145
Standard,75165
Slow,75170
"Very slow",75180
"Very slow",75190
"Very slow",75195
"Very slow",75200
Slow,75240
Slow,75250
"Very slow",75251
Slow,75254
Slow,75257
"Very slow",75261
"Very slow",75262
Slow,75265
"Very slow",75280
Slow,75340
Slow,75350
"Very slow",75360
"Very slow",75370
Slow,75383
"Very slow",75388
Slow,75389
"Very slow",75390
"Very slow",75391
Slow,75392
"Very slow",75400
"Very slow",75440
Slow,75460
"Very slow",75470
Slow,75495
Slow,75503
Slow,75510
Slow,75513
"Very slow",75516
Slow,75523
Slow,75524
"Very slow",75526
Slow,75528
Slow,75530
Slow,75532
Slow,75533
Slow,75535
"Very slow",75555
Slow,75560
Slow,75570
"Very slow",75600
"Very slow",75610
Slow,75620
Slow,75635
"Very slow",75640
"Very slow",75650
"Very slow",75660
"Very slow",75665
Slow,75680
"Very slow",75690
"Very slow",75701
"Very slow",75702
Slow,75706
"Very slow",75707
Slow,75708
"Very slow",75709
"Very slow",75710
Slow,75712
Slow,75715
Standard,75740
Slow,75750
Slow,75760
"Very slow",75780
"Very slow",75790
"Very slow",75800
Slow,75801
"Very slow",75803
Slow,75804
"Very slow",75805
"Very slow",75806
Slow,75807
"Very slow",75813
Slow,75815
"Very slow",75820
Slow,75825
Slow,75828
Slow,75830
Slow,75833
Slow,75834
"Very slow",75835
Slow,75836
"Very slow",75840
Slow,75843
Slow,75850
"Very slow",75855
"Very slow",75860
Slow,75870
Slow,75880
"Very slow",75890
"Very slow",75893
"Very slow",75900
Slow,75901
"Very slow",75902
"Very slow",75903
"Very slow",75904
Slow,75905
Slow,75906
"Very slow",75909
"Very slow",75910
Slow,75912
"Very slow",75913
Slow,75920
Slow,75925
Slow,75930
Slow,75950
"Very slow",75955
"Very slow",75960
"Very slow",75970
Slow,75980
Slow,75985
Slow,75990
"Very slow",76100
Slow,76105
"Very slow",76120
Slow,76150
Slow,76160
"Very slow",76165
Slow,76170
"Very slow",76180
Slow,76195
Slow,76200
Slow,76210
Slow,76220
Slow,76230
Slow,76235
"Very slow",76240
"Very slow",76260
"Very slow",76265
Slow,76270
Slow,76280
"Very slow",76290
Slow,76300
"Very slow",76304
Slow,76315
"Very slow",76330
Slow,76335
Slow,76340
Standard,76343
"Very slow",76345
Slow,76350
"Very slow",76355
"Very slow",76360
Slow,76365
Slow,76380
Slow,76382
"Very slow",76383
"Very slow",76385
Slow,76387
"Very slow",76390
Slow,76400
"Very slow",76410
"Very slow",76420
Slow,76440
Slow,76450
"Very slow",76460
"Very slow",76465
"Very slow",76470
"Very slow",76490
"Very slow",76510
Slow,76515
Slow,76520
Slow,76530
"Very slow",76540
"Very slow",76550
"Very slow",76560
Slow,76580
Slow,76590
"Very slow",76600
Slow,76630
"Very slow",76650
Slow,76660
"Very slow",76680
"Very slow",76700
Slow,76710
"Very slow",76720
"Very slow",76730
"Very slow",76801
"Very slow",76803
"Very slow",76804
Slow,76805
"Very slow",76806
"Very slow",76807
"Very slow",76812
Slow,76817
"Very slow",76820
"Very slow",76821
"Very slow",76822
"Very slow",76824
"Very slow",76825
"Very slow",76829
"Very slow",76847
"Very slow",76850
Slow,76864
Slow,76871
Slow,76877
"Very slow",76889
"Very slow",76890
"Very slow",76897
"Very slow",76900
"Very slow",76901
Slow,76906
"Very slow",76907
"Very slow",76908
"Very slow",76916
"Very slow",76919
"Very slow",76920
"Very slow",76926
"Very slow",76935
"Very slow",76940
"Very slow",76948
"Very slow",76954
"Very slow",76960
"Very slow",76961
"Very slow",76962
"Very slow",76963
"Very slow",76964
Slow,76965
Slow,76966
"Very slow",76968
"Very slow",76974
"Very slow",76980
"Very slow",76981
"Very slow",76982
Slow,76983
"Very slow",76985
"Very slow",76987
"Very slow",76993
Slow,76997
Slow,77001
Slow,77002
"Very slow",77006
"Very slow",77015
Slow,77016
"Very slow",77017
Slow,77018
Standard,77019
"Very slow",77020
Slow,77021
"Very slow",77022
"Very slow",77023
Slow,77024
Slow,77026
"Very slow",77060
Slow,77064
"Very slow",77300
"Very slow",77310
"Very slow",77318
"Very slow",77320
"Very slow",77330
Slow,77350
"Very slow",77353
Slow,77370
"Very slow",77380
Slow,77402
Slow,77403
Slow,77404
"Very slow",77405
"Very slow",77410
Slow,77413
Slow,77423
"Very slow",77425
"Very slow",77433
Slow,77440
"Very slow",77453
"Very slow",77455
"Very slow",77460
Slow,77475
"Very slow",77478
"Very slow",77480
Slow,77485
"Very slow",77490
Slow,77500
"Very slow",77555
Slow,77570
Slow,77580
Slow,77600
"Very slow",77620
"Very slow",77645
"Very slow",77670
"Very slow",77695
"Very slow",77700
"Very slow",77710
"Very slow",77723
"Very slow",77725
"Very slow",77730
"Very slow",77750
"Very slow",77760
Slow,77780
"Very slow",77783
"Very slow",77803
"Very slow",77804
"Very slow",77809
"Very slow",77813
Slow,77817
"Very slow",77818
"Very slow",77823
"Very slow",77825
"Very slow",77829
"Very slow",77840
Slow,77880
Slow,77890
"Very slow",77900
"Very slow",77950
"Very slow",77960
"Very slow",78005
"Very slow",78008
"Very slow",78010
"Very slow",78015
Slow,78020
"Very slow",78025
Slow,78028
"Very slow",78030
"Very slow",78032
"Very slow",78035
"Very slow",78043
"Very slow",78045
"Very slow",78048
"Very slow",78049
"Very slow",78050
"Very slow",78055
"Very slow",78056
Slow,78057
Slow,78060
"Very slow",78061
"Very slow",78068
"Very slow",78075
"Very slow",78076
Slow,78077
"Very slow",78080
"Very slow",78085
Slow,78088
"Very slow",78090
"Very slow",78098
"Very slow",78110
"Very slow",78115
"Very slow",78118
"Very slow",78120
Slow,78125
"Very slow",78128
"Very slow",78135
Slow,78142
"Very slow",78144
"Very slow",78150
Slow,78180
"Very slow",78200
"Very slow",78245
"Very slow",78250
"Very slow",78255
"Very slow",78260
"Very slow",78265
"Very slow",78270
Slow,78275
"Very slow",78280
Slow,78285
Slow,78290
"Very slow",78300
Slow,78307
"Very slow",78310
"Very slow",78320
"Very slow",78330
"Very slow",78335
"Very slow",78340
"Very slow",78345
"Very slow",78360
"Very slow",78365
Slow,78380
"Very slow",78390
Slow,78398
Slow,78400
Slow,78420
"Very slow",78430
"Very slow",78435
Slow,78450
"Very slow",78455
Slow,78460
"Very slow",78505
"Very slow",78508
"Very slow",78510
Slow,78515
"Very slow",78520
Slow,78525
"Very slow",78528
"Very slow",78530
"Very slow",78543
"Very slow",78550
"Very slow",78552
Slow,78553
"Very slow",78556
"Very slow",78557
"Very slow",78559
Slow,78563
"Very slow",78565
"Very slow",78573
"Very slow",78575
"Very slow",78578
"Very slow",78580
Slow,78587
"Very slow",78590
Slow,78593
Slow,78600
"Very slow",78613
"Very slow",78625
Slow,78628
"Very slow",78635
"Very slow",78643
"Very slow",78645
"Very slow",78652
"Very slow",78665
"Very slow",78670
"Very slow",78680
"Very slow",78690
Slow,78700
"Very slow",78705
"Very slow",78711
"Very slow",78714
"Very slow",78715
"Very slow",78717
Slow,78721
Slow,78725
"Very slow",78730
Slow,78731
"Very slow",78735
"Very slow",78740
Slow,78745
Slow,78746
"Very slow",78750
"Very slow",78770
"Very slow",78785
Slow,78790
"Very slow",78795
Slow,78800
"Very slow",78820
"Very slow",78830
"Very slow",78840
"Very slow",78850
Slow,78870
"Very slow",78875
"Very slow",78880
Slow,78885
Slow,78888
"Very slow",78890
"Very slow",79002
"Very slow",79003
"Very slow",79004
Slow,79005
Slow,79006
Slow,79008
Standard,79009
"Very slow",79010
Slow,79011
"Very slow",79012
Slow,79013
Slow,79014
Slow,79017
"Very slow",79020
Slow,79021
"Very slow",79022
Slow,79031
Slow,79032
Slow,79033
"Very slow",79034
"Very slow",79036
"Very slow",79040
"Very slow",79041
"Very slow",79042
"Very slow",79043
"Very slow",79044
Slow,79045
Slow,79050
"Very slow",79051
"Very slow",79052
Slow,79060
"Very slow",79063
Slow,79070
"Very slow",79071
Slow,79072
Slow,79074
"Very slow",79080
"Very slow",79081
"Very slow",79083
"Very slow",79084
Standard,79085
Slow,79086
Slow,79090
"Very slow",79091
Slow,79092
"Very slow",79093
Slow,79094
"Very slow",79096
"Very slow",79097
"Very slow",79100
Slow,79102
Slow,79103
Slow,79105
Slow,79107
"Very slow",79108
Slow,79110
"Very slow",79112
Slow,79113
Slow,79114
"Very slow",79115
Slow,79117
Slow,79118
Slow,79125
Slow,79130
"Very slow",79134
"Very slow",79140
"Very slow",79150
"Very slow",79170
Slow,79180
"Very slow",79190
Slow,79200
Slow,79210
Slow,79215
Slow,79230
Slow,79240
Slow,79260
Standard,79270
Slow,79280
"Very slow",79290
"Very slow",79300
Slow,79301
"Very slow",79302
"Very slow",79303
"Very slow",79304
"Very slow",79310
"Very slow",79311
"Very slow",79320
Slow,79330
Slow,79331
"Very slow",79332
"Very slow",79333
"Very slow",79370
Slow,79380
"Very slow",79390
"Very slow",79400
"Very slow",79410
Slow,79415
"Very slow",79420
Slow,79440
"Very slow",79460
Slow,79490
Slow,79500
Slow,79530
"Very slow",79540
"Very slow",79550
"Very slow",79556
"Very slow",79570
"Very slow",79580
"Very slow",79600
"Very slow",79601
"Very slow",79603
"Very slow",79604
"Very slow",79611
"Very slow",79621
Slow,79622
Slow,79645
"Very slow",79648
"Very slow",79670
"Very slow",79680
Slow,79700
"Very slow",79710
"Very slow",79730
"Very slow",79740
"Very slow",79750
Slow,79760
Slow,79770
Slow,79780
"Very slow",79785
Slow,79800
"Very slow",79803
"Very slow",79804
"Very slow",79806
"Very slow",79810
Slow,79812
Slow,79813
"Very slow",79820
Slow,79821
"Very slow",79822
"Very slow",79823
"Very slow",79824
Slow,79825
"Very slow",79826
"Very slow",79830
"Very slow",79831
"Very slow",79840
Slow,79841
Slow,79890
Slow,79900
"Very slow",79902
Slow,79903
"Very slow",79904
"Very slow",79906
Slow,79925
Slow,79940
"Very slow",79950
Slow,79955
Slow,79970
"Very slow",79975
Slow,79980
"Very slow",79990
"Very slow",79995
Slow,80010
Slow,80020
Slow,80030
Slow,80035
Slow,80040
Slow,80045
Slow,80050
Slow,80060
Slow,80210
Slow,80215
Slow,80220
Slow,80230
Slow,80240
Slow,80250
Slow,80310
Slow,80320
Slow,80330
Slow,80410
Slow,80420
Slow,80430
Slow,80440
Slow,80510
Slow,80520
Slow,80530
Slow,80540
Slow,80610
